0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.02401010951979781,0.008845829823083403,0.010951979780960405,0.019376579612468407,0.02148272957034541,0.018112889637742206,0.016427969671440605,0.02190395956192081,0.016427969671440605,0.02274641954507161,0.02232518955349621,0.02443133951137321,0.016006739679865205,0.019797809604043808,0.02485256950294861,0.030328559393428812,0.016427969671440605,0.02232518955349621,0.016006739679865205,0.013479359730412805,0.018534119629317607,0.03411962931760741,0.018534119629317607,0.014321819713563605,0.02527379949452401,0.02906486941870261,0.018112889637742206,0.010951979780960405,0.02274641954507161,0.02190395956192081,0.02148272957034541,0.02358887952822241,0.030328559393428812,0.02443133951137321,0.011794439764111205,0.02443133951137321,0.015585509688289806,0.019376579612468407,0.031171019376579612,0.020640269587194608,0.007582139848357203,0.02190395956192081,0.013479359730412805,0.018534119629317607,0.02527379949452401,0.02443133951137321,0.012636899747262006,0.02443133951137321,0.02906486941870261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.01708382995629718,0.025029797377830752,0.023440603893524037,0.012316249503377036,0.015494636471990465,0.0166865315852205,0.014700039729837107,0.023837902264600714,0.023837902264600714,0.027413587604290822,0.015891934843067144,0.02264600715137068,0.018275725069527213,0.018275725069527213,0.018275725069527213,0.020659515295987287,0.021056813667063964,0.01708382995629718,0.024235200635677395,0.021056813667063964,0.022248708780294002,0.018673023440603894,0.01708382995629718,0.025824394119984106,0.030591974572904253,0.02264600715137068,0.03297576479936432,0.030591974572904253,0.014700039729837107,0.025824394119984106,0.018673023440603894,0.029002781088597537,0.03218116805721097,0.018275725069527213,0.017878426698450536,0.012316249503377036,0.01986491855383393,0.02185141040921732,0.0,0.018673023440603894,0.01986491855383393,0.029797377830750895,0.020659515295987287,0.018275725069527213,0.019467620182757252,0.018275725069527213,0.01708382995629718,0.012316249503377036,0.01708382995629718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.024587014982712256,0.017287744909719554,0.025739531310026893,0.02266615443718786,0.02305032654629274,0.03073376872839032,0.018056089127929314,0.02266615443718786,0.03534383403764887,0.028812908182865925,0.028044563964656165,0.02305032654629274,0.01920860545524395,0.02228198232808298,0.013446023818670765,0.01844026123703419,0.019592777564348827,0.028044563964656165,0.021129466000768343,0.014598540145985401,0.021129466000768343,0.010756819054936612,0.014598540145985401,0.020745293891663467,0.021897810218978103,0.024587014982712256,0.0,0.01920860545524395,0.01844026123703419,0.01920860545524395,0.017671917018824434,0.032654629273914715,0.019592777564348827,0.024202842873607376,0.02727621974644641,0.016903572800614674,0.009220130618517095,0.019592777564348827,0.0,0.033422973492124475,0.013446023818670765,0.02266615443718786,0.02305032654629274,0.021129466000768343,0.011909335382251248,0.01844026123703419,0.017671917018824434,0.032270457164809835,0.01152516327314637
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.017622797150356206,0.04049493813273341,0.017622797150356206,0.017622797150356206,0.021747281589801274,0.013873265841769778,0.013498312710911136,0.020247469066366704,0.0,0.023622047244094488,0.02962129733783277,0.015748031496062992,0.010498687664041995,0.014623172103487065,0.025121859767529058,0.025871766029246346,0.017622797150356206,0.02924634420697413,0.02062242219722535,0.02699662542182227,0.03449568803899512,0.025871766029246346,0.015748031496062992,0.031871016122984624,0.0359955005624297,0.028496437945256844,0.0,0.02249718785151856,0.01837270341207349,0.022872140982377203,0.02699662542182227,0.026246719160104987,0.01837270341207349,0.02062242219722535,0.017622797150356206,0.018747656542932135,0.03262092238470191,0.021747281589801274,0.0,0.015748031496062992,0.01949756280464942,0.01537307836520435,0.015748031496062992,0.01537307836520435,0.021747281589801274,0.01949756280464942,0.0307461567304087,0.013498312710911136,0.01124859392575928
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.02886002886002886,0.0,0.024891774891774892,0.021284271284271284,0.024170274170274172,0.015151515151515152,0.023088023088023088,0.024891774891774892,0.0,0.021645021645021644,0.021284271284271284,0.023448773448773448,0.027417027417027416,0.021645021645021644,0.020923520923520924,0.018037518037518036,0.02813852813852814,0.01948051948051948,0.01984126984126984,0.021645021645021644,0.023448773448773448,0.018037518037518036,0.020562770562770564,0.026695526695526696,0.016233766233766232,0.03499278499278499,0.0,0.015151515151515152,0.01948051948051948,0.01479076479076479,0.020562770562770564,0.02886002886002886,0.025613275613275612,0.018037518037518036,0.026695526695526696,0.020562770562770564,0.020923520923520924,0.021284271284271284,0.0,0.023088023088023088,0.025613275613275612,0.01911976911976912,0.018037518037518036,0.011904761904761904,0.030663780663780664,0.030663780663780664,0.021645021645021644,0.016594516594516596,0.024891774891774892
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.034409365023057824,0.0,0.02625044341965236,0.017027314650585313,0.02625044341965236,0.02199361475700603,0.022703086200780417,0.018091521816246896,0.0,0.015253636041149344,0.0358283079106066,0.03228095069173466,0.02305782192266761,0.019865200425682867,0.02625044341965236,0.02199361475700603,0.03618304363249379,0.03228095069173466,0.02305782192266761,0.02447676481021639,0.02199361475700603,0.018800993260021284,0.034764100744945015,0.01667257892869812,0.01915572898190848,0.0,0.0,0.012415750266051791,0.023767293366442,0.023767293366442,0.011351543100390209,0.021638879035118838,0.028733593472862716,0.023767293366442,0.017027314650585313,0.01667257892869812,0.027669386307201137,0.02199361475700603,0.0,0.014189428875487761,0.018091521816246896,0.019865200425682867,0.020574671869457255,0.018091521816246896,0.02305782192266761,0.01596310748492373,0.03192621496984746,0.02092940759134445,0.019865200425682867
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.03126085446335533,0.0,0.029524140326502257,0.019451198332754428,0.022577283779089963,0.019798541160125045,0.019451198332754428,0.02084056964223689,0.0,0.023619312261201807,0.029871483153872874,0.026398054880166725,0.01736714136853074,0.01806182702327197,0.021187912469607502,0.0305661688086141,0.0,0.029176797499131643,0.04341785342132685,0.011114970475859673,0.013546370267453978,0.01528308440430705,0.019798541160125045,0.0281347690170198,0.022577283779089963,0.0,0.0,0.01806182702327197,0.022924626606460576,0.03403959708232025,0.02153525529697812,0.02153525529697812,0.03334491142757902,0.03195554011809656,0.02153525529697812,0.019798541160125045,0.023619312261201807,0.01667245571378951,0.0,0.03681833970128517,0.014935741576936437,0.03647099687391455,0.02396665508857242,0.01806182702327197,0.01667245571378951,0.01806182702327197,0.014588398749565822,0.025703369225425494,0.01667245571378951
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.033647375504710635,0.0,0.019851951547779273,0.03398384925975774,0.02288021534320323,0.03263795423956931,0.02086137281292059,0.02388963660834455,0.0,0.02557200538358008,0.03633916554508748,0.03398384925975774,0.023216689098250337,0.01850605652759085,0.025908479138627188,0.0319650067294751,0.0,0.017496635262449527,0.0,0.03028263795423957,0.02388963660834455,0.01917900403768506,0.02388963660834455,0.025908479138627188,0.029273216689098252,0.0,0.0,0.01816958277254374,0.010430686406460296,0.02725437415881561,0.025908479138627188,0.02288021534320323,0.03566621803499327,0.009757738896366084,0.021534320323014805,0.015814266487214,0.023216689098250337,0.02759084791386272,0.0,0.01917900403768506,0.025908479138627188,0.02388963660834455,0.023216689098250337,0.025908479138627188,0.023216689098250337,0.015814266487214,0.01850605652759085,0.019851951547779273,0.013122476446837146
0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.032722513089005235,0.0,0.014725130890052356,0.021924083769633507,0.032395287958115186,0.018979057591623036,0.020942408376963352,0.021924083769633507,0.0,0.030104712041884817,0.0,0.021596858638743454,0.0274869109947644,0.015379581151832461,0.02519633507853403,0.0350130890052356,0.0,0.03664921465968586,0.0,0.02912303664921466,0.02912303664921466,0.018979057591623036,0.025523560209424083,0.0206151832460733,0.02650523560209424,0.0,0.0,0.02519633507853403,0.03043193717277487,0.017015706806282723,0.03828534031413613,0.02356020942408377,0.029450261780104712,0.019960732984293194,0.020942408376963352,0.023887434554973823,0.018979057591623036,0.020287958115183247,0.0,0.022905759162303665,0.024869109947643978,0.014397905759162303,0.0274869109947644,0.0206151832460733,0.023887434554973823,0.027159685863874346,0.011780104712041885,0.024869109947643978,0.02912303664921466
0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.05833861762840837,0.0,0.039949270767279645,0.023462270133164237,0.034559289790741916,0.017755231452124286,0.013633481293595434,0.016487000634115408,0.0,0.025047558655675334,0.0,0.045656309448319596,0.02599873176918199,0.014267596702599873,0.017121116043119847,0.04850982878883957,0.0,0.020291693088142042,0.0,0.023462270133164237,0.023462270133164237,0.020291693088142042,0.0212428662016487,0.018706404565630944,0.031071655041217502,0.0,0.0,0.020291693088142042,0.023462270133164237,0.015218769816106531,0.0,0.019974635383639822,0.023145212428662017,0.04185161699429296,0.014267596702599873,0.014267596702599873,0.02599873176918199,0.03202282815472416,0.0,0.02092580849714648,0.02092580849714648,0.02155992390615092,0.023462270133164237,0.017121116043119847,0.015218769816106531,0.030120481927710843,0.02568167406467977,0.03804692454026633,0.017121116043119847
