0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.017728999577880964,0.021528070915998312,0.025749261291684256,0.017728999577880964,0.021528070915998312,0.018995356690586745,0.021528070915998312,0.025749261291684256,0.026593499366821444,0.01561840439003799,0.02532714225411566,0.023638666103841282,0.017728999577880964,0.030814689742507388,0.018995356690586745,0.015196285352469396,0.02321654706627269,0.012241452089489235,0.021105951878429716,0.013507809202195019,0.027859856479527226,0.015196285352469396,0.019417475728155338,0.02912621359223301,0.021528070915998312,0.013929928239763613,0.019417475728155338,0.017306880540312368,0.017728999577880964,0.024060785141409878,0.020683832840861123,0.030814689742507388,0.015196285352469396,0.017728999577880964,0.02532714225411566,0.016884761502743775,0.017306880540312368,0.024060785141409878,0.017728999577880964,0.013085690164626424,0.017306880540312368,0.021105951878429716,0.014774166314900802,0.020683832840861123,0.025749261291684256,0.021528070915998312,0.01561840439003799,0.017306880540312368,0.027015618404390037
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.010856453558504222,0.02010454362685967,0.019702452754322478,0.013268998793727383,0.024527543224768796,0.009650180940892641,0.021310816244471252,0.010856453558504222,0.01769199839163651,0.02010454362685967,0.024527543224768796,0.027744270205066344,0.02814636107760354,0.0,0.016887816646562123,0.02613590671491757,0.02694008845999196,0.010856453558504222,0.024125452352231604,0.024125452352231604,0.022114997989545637,0.020908725371934056,0.01769199839163651,0.031363088057901084,0.024527543224768796,0.027744270205066344,0.015681544028950542,0.01407318053880177,0.019300361881785282,0.022114997989545637,0.029754724567752314,0.03096099718536389,0.022114997989545637,0.03096099718536389,0.022919179734620022,0.01769199839163651,0.014475271411338963,0.020908725371934056,0.020908725371934056,0.01648572577402493,0.019702452754322478,0.029352633695215118,0.022919179734620022,0.01769199839163651,0.016887816646562123,0.014475271411338963,0.022919179734620022,0.02372336147969441,0.012062726176115802
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.022144522144522144,0.014763014763014764,0.020590520590520592,0.006604506604506605,0.023310023310023312,0.019425019425019424,0.024475524475524476,0.016705516705516704,0.027195027195027196,0.02641802641802642,0.019036519036519036,0.025252525252525252,0.014763014763014764,0.0,0.013986013986013986,0.030691530691530692,0.022144522144522144,0.019425019425019424,0.017871017871017872,0.021756021756021756,0.015151515151515152,0.021756021756021756,0.018648018648018648,0.0,0.03263403263403263,0.02836052836052836,0.03651903651903652,0.019425019425019424,0.01282051282051282,0.023310023310023312,0.020202020202020204,0.016705516705516704,0.016705516705516704,0.027195027195027196,0.013986013986013986,0.02097902097902098,0.02836052836052836,0.018648018648018648,0.019036519036519036,0.027195027195027196,0.016317016317016316,0.021756021756021756,0.02097902097902098,0.014763014763014764,0.025252525252525252,0.028749028749028748,0.024475524475524476,0.020202020202020204,0.023310023310023312
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.011773642233194076,0.026205848841625523,0.019369540448157994,0.016710976072920623,0.02164830991264717,0.034181541967337636,0.009874667679453095,0.019369540448157994,0.023547284466388152,0.021268515001898976,0.017470565894417017,0.029624003038359287,0.023547284466388152,0.0,0.015571591340676035,0.019369540448157994,0.026585643752373718,0.01633118116217243,0.023547284466388152,0.027725028484618306,0.023547284466388152,0.016710976072920623,0.016710976072920623,0.0,0.029624003038359287,0.026205848841625523,0.0,0.013292821876186859,0.010634257500949488,0.020129130269654388,0.024686669198632737,0.023547284466388152,0.03873908089631599,0.0186099506266616,0.023547284466388152,0.014432206608431447,0.027725028484618306,0.021268515001898976,0.023167489555639954,0.01785036080516521,0.03114318268135207,0.0281048233953665,0.013292821876186859,0.015191796429927839,0.016710976072920623,0.023547284466388152,0.020129130269654388,0.026205848841625523,0.031522977592100265
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.023624953857511996,0.017349575489110373,0.024732373569582872,0.023255813953488372,0.017718715393133997,0.01698043558508675,0.010705057216685123,0.02547065337763012,0.017349575489110373,0.014765596160944998,0.028423772609819122,0.019195275009228498,0.024363233665559248,0.0,0.017349575489110373,0.020671834625323,0.014765596160944998,0.02694721299372462,0.011812476928755998,0.021040974529346623,0.02694721299372462,0.014765596160944998,0.023624953857511996,0.0,0.02768549280177187,0.021040974529346623,0.0,0.019195275009228498,0.026208933185677373,0.015873015873015872,0.02547065337763012,0.028792912513842746,0.0,0.027316352897748246,0.028792912513842746,0.017349575489110373,0.015873015873015872,0.014027316352897749,0.03063861203396087,0.026208933185677373,0.028792912513842746,0.026208933185677373,0.014027316352897749,0.03137689184200812,0.01698043558508675,0.023255813953488372,0.020671834625323,0.03063861203396087,0.04171280915466962
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.019524316648917288,0.014199503017394392,0.01845935392261271,0.0291089811856585,0.01561945331913383,0.022719204827831026,0.023074192403265886,0.014909478168264111,0.026624068157614485,0.026979055733049342,0.022009229676961305,0.025204117855875046,0.03336883209087682,0.0,0.014199503017394392,0.03230386936457224,0.014909478168264111,0.022009229676961305,0.024139155129570464,0.025204117855875046,0.025914093006744764,0.01668441604543841,0.01810436634717785,0.0,0.023074192403265886,0.017394391196308128,0.0,0.019169329073482427,0.019169329073482427,0.025204117855875046,0.03052893148739794,0.014909478168264111,0.0,0.03194888178913738,0.0326588569400071,0.020589279375221866,0.021654242101526448,0.024494142705005325,0.01810436634717785,0.013134540291089812,0.023074192403265886,0.04508342208022719,0.04011359602413916,0.01668441604543841,0.013134540291089812,0.022009229676961305,0.020589279375221866,0.022009229676961305,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1;0.019959404600811907,0.015899864682002707,0.02097428958051421,0.02198917456021651,0.02774018944519621,0.01725304465493911,0.017591339648173207,0.028416779431664412,0.04059539918809202,0.02503382949932341,0.014208389715832206,0.013531799729364006,0.02503382949932341,0.0,0.02131258457374831,0.034167794316644115,0.019282814614343707,0.037550744248985114,0.02131258457374831,0.018606224627875506,0.02131258457374831,0.019959404600811907,0.028416779431664412,0.0,0.034167794316644115,0.02401894451962111,0.0,0.014884979702300407,0.016576454668470908,0.02334235453315291,0.022327469553450607,0.03146143437077131,0.0,0.02131258457374831,0.02571041948579161,0.02097428958051421,0.02029769959404601,0.011840324763193504,0.02503382949932341,0.022327469553450607,0.05953991880920163,0.0,0.02401894451962111,0.019959404600811907,0.02029769959404601,0.014884979702300407,0.017591339648173207,0.019282814614343707,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1;0.029993618379068283,0.02169751116783663,0.03318442884492661,0.01914486279514997,0.013082322910019146,0.014039566049776643,0.017868538608806637,0.011167836630504148,0.024250159540523293,0.022335673261008295,0.030312699425654115,0.028079132099553285,0.023292916400765796,0.0,0.015634971282705808,0.012125079770261647,0.02520740268028079,0.02520740268028079,0.03956604977664327,0.020740268028079132,0.023292916400765796,0.024250159540523293,0.023292916400765796,0.0,0.03158902361199745,0.02871729419272495,0.0,0.01691129546904914,0.01914486279514997,0.01595405232929164,0.018825781748564134,0.020102105934907466,0.0,0.11901723037651564,0.022016592214422464,0.022016592214422464,0.027121888959795788,0.014039566049776643,0.014039566049776643,0.027760051052967454,0.0,0.0,0.01691129546904914,0.024569240587109124,0.01372048500319081,0.009572431397574984,0.02169751116783663,0.018506700701978303,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1;0.030113636363636363,0.022727272727272728,0.013636363636363636,0.017613636363636363,0.01960227272727273,0.01818181818181818,0.01903409090909091,0.017045454545454544,0.031818181818181815,0.01960227272727273,0.017613636363636363,0.016477272727272726,0.023863636363636365,0.0,0.023295454545454546,0.03068181818181818,0.026136363636363635,0.023863636363636365,0.02159090909090909,0.03238636363636364,0.017613636363636363,0.017897727272727273,0.04005681818181818,0.0,0.03636363636363636,0.028409090909090908,0.0,0.02215909090909091,0.017045454545454544,0.02784090909090909,0.023863636363636365,0.05369318181818182,0.0,0.0,0.016477272727272726,0.01960227272727273,0.028977272727272727,0.020170454545454547,0.035227272727272725,0.023295454545454546,0.0,0.0,0.025,0.015909090909090907,0.026136363636363635,0.03806818181818182,0.023863636363636365,0.017045454545454544,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1;0.028461310406166618,0.0305366142899496,0.018677734954046843,0.03083308627334717,0.025793062555588497,0.02164245478802253,0.010376519418914912,0.01689890305366143,0.02016009487103469,0.023421286688407945,0.018677734954046843,0.02786836643937148,0.023124814705010377,0.0,0.020456566854432257,0.026978950489178772,0.022531870738215238,0.031129558256744738,0.03083308627334717,0.02164245478802253,0.01689890305366143,0.02431070263860065,0.02816483842276905,0.0,0.07975096353394605,0.022531870738215238,0.0,0.01689890305366143,0.01897420693744441,0.031722502223539874,0.032018974206937445,0.0,0.0,0.0,0.014527127186480878,0.02016009487103469,0.01897420693744441,0.03083308627334717,0.015416543136673585,0.03024014230655203,0.0,0.0,0.029647198339756892,0.02016009487103469,0.024014230655203084,0.026386006522383636,0.03320486214052772,0.015120071153276016,0.0
