0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.016483516483516484,0.013524936601859678,0.014792899408284023,0.021132713440405747,0.009721048182586645,0.0169061707523246,0.015215553677092139,0.03423499577345731,0.021555367709213864,0.02197802197802198,0.016060862214708368,0.02197802197802198,0.023668639053254437,0.019019442096365174,0.021132713440405747,0.026204564666103127,0.0253592561284869,0.024936601859678782,0.014370245139475908,0.02197802197802198,0.02197802197802198,0.013524936601859678,0.019864750633981403,0.03127641589180051,0.030008453085376162,0.030008453085376162,0.015215553677092139,0.018174133558748945,0.011834319526627219,0.016483516483516484,0.029163144547759933,0.013102282333051564,0.03888419273034658,0.0169061707523246,0.015215553677092139,0.01267962806424345,0.032121724429416736,0.01944209636517329,0.016483516483516484,0.018596787827557058,0.033389687235841084,0.024091293322062553,0.019864750633981403,0.019019442096365174,0.011411665257819104,0.018174133558748945,0.014792899408284023,0.01944209636517329,0.018596787827557058
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.023412698412698413,0.013095238095238096,0.02738095238095238,0.013888888888888888,0.025793650793650792,0.021031746031746033,0.011904761904761904,0.023412698412698413,0.024603174603174603,0.026984126984126985,0.01865079365079365,0.01507936507936508,0.028174603174603175,0.009126984126984128,0.01746031746031746,0.01865079365079365,0.023015873015873017,0.023015873015873017,0.01507936507936508,0.01865079365079365,0.015873015873015872,0.01865079365079365,0.01626984126984127,0.01984126984126984,0.024603174603174603,0.03134920634920635,0.013888888888888888,0.015873015873015872,0.02023809523809524,0.013888888888888888,0.021825396825396824,0.03015873015873016,0.0,0.025793650793650792,0.01865079365079365,0.019444444444444445,0.02738095238095238,0.01626984126984127,0.022222222222222223,0.021031746031746033,0.025396825396825397,0.026984126984126985,0.019444444444444445,0.024603174603174603,0.023412698412698413,0.01626984126984127,0.023015873015873017,0.025793650793650792,0.023412698412698413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.012756088132972555,0.015848473134905297,0.01623502126014689,0.015848473134905297,0.023192887514495556,0.015848473134905297,0.02280633938925396,0.017394665635871664,0.02396598376497874,0.018940858136838035,0.02241979126401237,0.014302280633938926,0.017008117510630073,0.020487050637804406,0.01778121376111326,0.031310398144569,0.028218013142636257,0.02435253189022033,0.02705836876691148,0.017394665635871664,0.020100502512562814,0.01623502126014689,0.01778121376111326,0.02280633938925396,0.04870506378044066,0.0,0.010823347506764593,0.023192887514495556,0.03362968689601856,0.017394665635871664,0.019327406262079627,0.014688828759180518,0.0,0.022033243138770777,0.031310398144569,0.013142636258214147,0.01623502126014689,0.026285272516428294,0.01623502126014689,0.025898724391186703,0.029764205643602628,0.03478933127174333,0.010823347506764593,0.020100502512562814,0.023192887514495556,0.02280633938925396,0.014688828759180518,0.019327406262079627,0.02551217626594511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.02410979228486647,0.02967359050445104,0.025222551928783383,0.02040059347181009,0.010385756676557863,0.026335311572700297,0.01817507418397626,0.02188427299703264,0.026335311572700297,0.030786350148367954,0.02225519287833828,0.026335311572700297,0.019287833827893175,0.02040059347181009,0.01483679525222552,0.02336795252225519,0.016320474777448073,0.02559347181008902,0.017062314540059347,0.026335311572700297,0.02040059347181009,0.019287833827893175,0.011498516320474777,0.01817507418397626,0.0,0.0,0.018545994065281898,0.018916913946587538,0.01817507418397626,0.019287833827893175,0.018916913946587538,0.018545994065281898,0.0,0.030415430267062313,0.028560830860534125,0.017433234421364987,0.016320474777448073,0.021142433234421366,0.028560830860534125,0.028560830860534125,0.028560830860534125,0.022997032640949554,0.018545994065281898,0.01817507418397626,0.022997032640949554,0.02188427299703264,0.02225519287833828,0.02040059347181009,0.026335311572700297
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.02341748993779729,0.027808269301134284,0.02305159165751921,0.015733626051957557,0.012074643249176729,0.011708744968898645,0.019392608854738383,0.027808269301134284,0.03768752286864252,0.0,0.028174167581412366,0.038785217709476766,0.021953896816684963,0.02561287961946579,0.017929015733626052,0.014635931211123308,0.02561287961946579,0.03293084522502744,0.019758507135016465,0.028905964141968533,0.01353823637028906,0.012074643249176729,0.00951335528723015,0.018294914013904134,0.0,0.0,0.010611050128064398,0.020856201975850714,0.019392608854738383,0.030369557263080865,0.02305159165751921,0.029271862422246615,0.0,0.021587998536406878,0.01609952433223564,0.021222100256128796,0.018294914013904134,0.021222100256128796,0.021222100256128796,0.030369557263080865,0.03695572630808635,0.03402854006586169,0.00951335528723015,0.021587998536406878,0.021953896816684963,0.011708744968898645,0.019758507135016465,0.027808269301134284,0.026710574460300035
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.03237282106012095,0.04197794379224475,0.020277481323372464,0.017075773745997867,0.028459622909996443,0.01814300960512273,0.020988971896122376,0.023479188900747065,0.029882604055496264,0.0,0.01814300960512273,0.0,0.017075773745997867,0.019921736036997508,0.026680896478121666,0.024902170046246886,0.02454642475987193,0.03166133048737104,0.020277481323372464,0.02312344361437211,0.014229811454998222,0.027392387050871575,0.014229811454998222,0.024902170046246886,0.0,0.0,0.02703664176449662,0.0192102454642476,0.014229811454998222,0.017075773745997867,0.031305585200996085,0.016008537886873,0.0,0.022056207755247245,0.016008537886873,0.0192102454642476,0.017075773745997867,0.014229811454998222,0.020277481323372464,0.022411953041622197,0.02703664176449662,0.027392387050871575,0.024902170046246886,0.013162575595873355,0.020988971896122376,0.023479188900747065,0.027392387050871575,0.024902170046246886,0.034863038064745645
0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.030647382920110194,0.0,0.01652892561983471,0.012741046831955923,0.026170798898071626,0.01790633608815427,0.01652892561983471,0.027203856749311296,0.01652892561983471,0.0,0.02169421487603306,0.0,0.014118457300275482,0.01997245179063361,0.025137741046831957,0.01928374655647383,0.028236914600550965,0.048898071625344354,0.03236914600550964,0.023760330578512397,0.024793388429752067,0.023760330578512397,0.013774104683195593,0.029614325068870524,0.0,0.0,0.03615702479338843,0.023760330578512397,0.011707988980716254,0.02066115702479339,0.028581267217630855,0.023760330578512397,0.0,0.02066115702479339,0.028925619834710745,0.01652892561983471,0.01928374655647383,0.028236914600550965,0.026170798898071626,0.028236914600550965,0.04132231404958678,0.02169421487603306,0.023760330578512397,0.01721763085399449,0.014118457300275482,0.01652892561983471,0.027892561983471075,0.023415977961432508,0.011707988980716254
0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.02831741850510372,0.0,0.02041488310833059,0.02831741850510372,0.023707606190319395,0.023707606190319395,0.02601251234771156,0.024695423114916036,0.017451432334540665,0.0,0.03523213697728021,0.0,0.02831741850510372,0.02107342772472835,0.01975633849193283,0.022390516957523872,0.022390516957523872,0.0,0.03292723081988805,0.022390516957523872,0.018109976950938425,0.02041488310833059,0.015146526177148501,0.02831741850510372,0.0,0.0,0.03128086927889365,0.018768521567336188,0.02667105696410932,0.021731972341126112,0.01975633849193283,0.019097793875535066,0.0,0.022390516957523872,0.02107342772472835,0.02831741850510372,0.023707606190319395,0.023707606190319395,0.021731972341126112,0.03128086927889365,0.02601251234771156,0.02601251234771156,0.021731972341126112,0.016792887718142906,0.018768521567336188,0.016792887718142906,0.02798814619690484,0.02667105696410932,0.030622324662495884
0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.03741384968821792,0.0,0.016737774860518542,0.029537249753856253,0.03052182474565146,0.016737774860518542,0.02625533311453889,0.02888086642599278,0.02133245815556285,0.0,0.0,0.0,0.01608139153265507,0.02133245815556285,0.015425008204791599,0.02100426649163111,0.018378733180177225,0.0,0.043977682966852644,0.027568099770265836,0.021660649819494584,0.024942566458811946,0.011158516573679028,0.01870692484410896,0.0,0.0,0.035116508040695764,0.02100426649163111,0.024942566458811946,0.03150639973744667,0.026583524778470626,0.02625533311453889,0.0,0.017394158188382015,0.035116508040695764,0.03052182474565146,0.02100426649163111,0.02625533311453889,0.017394158188382015,0.03577289136855924,0.02822448309812931,0.017394158188382015,0.012143091565474237,0.01608139153265507,0.022645224811289794,0.02100426649163111,0.029865441417787988,0.023301608139153267,0.032819166393173616
0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.016129032258064516,0.0,0.01856360316494218,0.03925745587340231,0.05234327449786975,0.030127814972611078,0.02678027997565429,0.017650639074863056,0.030127814972611078,0.0,0.0,0.0,0.028606208155812538,0.02404138770541692,0.028606208155812538,0.021911138161898967,0.01978088861838101,0.0,0.0,0.02678027997565429,0.02008520998174072,0.02130249543517955,0.01856360316494218,0.02404138770541692,0.0,0.0,0.020693852708460133,0.02404138770541692,0.0155203895313451,0.02404138770541692,0.026171637248934874,0.03317102860620816,0.0,0.030127814972611078,0.02556299452221546,0.020693852708460133,0.010651247717589775,0.030127814972611078,0.02282410225197809,0.02678027997565429,0.024650030432136337,0.02799756542909312,0.02799756542909312,0.023432744978697503,0.014607425441265977,0.02282410225197809,0.02556299452221546,0.020389531345100426,0.037431527693244065
