0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.030775716694772345,0.02065767284991568,0.021500843170320406,0.01011804384485666,0.016020236087689713,0.03246205733558179,0.01812816188870152,0.01812816188870152,0.01812816188870152,0.01391231028667791,0.030775716694772345,0.013069139966273187,0.01897133220910624,0.01475548060708263,0.01475548060708263,0.021500843170320406,0.017284991568296795,0.026559865092748734,0.024451939291736932,0.021500843170320406,0.0193929173693086,0.012647554806070826,0.02065767284991568,0.01391231028667791,0.024451939291736932,0.02740303541315346,0.01517706576728499,0.017284991568296795,0.01517706576728499,0.01812816188870152,0.02065767284991568,0.040893760539629,0.02065767284991568,0.02065767284991568,0.03372681281618887,0.016441821247892074,0.012647554806070826,0.01897133220910624,0.02951096121416526,0.02824620573355818,0.021922428330522766,0.023608768971332208,0.01475548060708263,0.0193929173693086,0.0193929173693086,0.01812816188870152,0.017284991568296795,0.01391231028667791,0.021500843170320406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.021377672209026127,0.01623119556611243,0.021377672209026127,0.02454473475851148,0.026524148851939825,0.015439429928741092,0.02098178939034046,0.02454473475851148,0.023752969121140142,0.01227236737925574,0.015439429928741092,0.01979414093428345,0.021377672209026127,0.01623119556611243,0.0166270783847981,0.01979414093428345,0.014251781472684086,0.022169437846397466,0.02573238321456849,0.023752969121140142,0.01979414093428345,0.01979414093428345,0.023357086302454474,0.03483768804433888,0.03642121931908155,0.01741884402216944,0.011084718923198733,0.021377672209026127,0.02098178939034046,0.02494061757719715,0.013064133016627079,0.0,0.011084718923198733,0.01979414093428345,0.027711797307996833,0.0166270783847981,0.01227236737925574,0.0166270783847981,0.022565320665083134,0.03167062549485352,0.019398258115597783,0.032066508313539195,0.019398258115597783,0.02454473475851148,0.01741884402216944,0.018606492478226443,0.023357086302454474,0.032066508313539195,0.009501187648456057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.033513097072419104,0.020801232665639446,0.014252696456086287,0.01926040061633282,0.025038520801232665,0.012326656394453005,0.02349768875192604,0.025038520801232665,0.027349768875192602,0.017334360554699536,0.017719568567026195,0.020030816640986132,0.01926040061633282,0.017719568567026195,0.015793528505392913,0.01926040061633282,0.029275808936825885,0.023882896764252697,0.017719568567026195,0.03505392912172573,0.016178736517719568,0.027349768875192602,0.012326656394453005,0.032742681047765794,0.0,0.020801232665639446,0.029275808936825885,0.016178736517719568,0.01848998459167951,0.014252696456086287,0.013482280431432974,0.0,0.025423728813559324,0.017334360554699536,0.016178736517719568,0.015023112480739599,0.021956856702619414,0.020416024653312787,0.03697996918335902,0.023882896764252697,0.027349768875192602,0.021956856702619414,0.011941448382126348,0.008859784283513097,0.015023112480739599,0.027349768875192602,0.020030816640986132,0.03428351309707242,0.020801232665639446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.022701898027540007,0.023074060290286566,0.024934871604019353,0.020468924451060664,0.01935243766282099,0.024562709341272793,0.016747301823595087,0.021585411239300335,0.026051358392259024,0.023446222553033122,0.017491626349088202,0.016747301823595087,0.03535541496092296,0.015258652772608858,0.023074060290286566,0.024934871604019353,0.02940081875697804,0.012281354670636397,0.018980275400074433,0.014514328247115743,0.024190547078526237,0.030517305545217716,0.016747301823595087,0.03423892817268329,0.0,0.03312244138444362,0.02084108671380722,0.017491626349088202,0.024934871604019353,0.024562709341272793,0.016747301823595087,0.0,0.024934871604019353,0.02195757350204689,0.0271678451804987,0.020096762188314105,0.017491626349088202,0.011537030145143283,0.0,0.018980275400074433,0.020096762188314105,0.012281354670636397,0.024562709341272793,0.020096762188314105,0.011537030145143283,0.030517305545217716,0.024934871604019353,0.018980275400074433,0.020468924451060664
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.02986161689730517,0.022578295702840496,0.025855790240349598,0.017844136926438457,0.019664967225054626,0.013838310269482883,0.018936635105608158,0.029133284777858703,0.02986161689730517,0.026219956300072834,0.029133284777858703,0.014930808448652586,0.0,0.013474144209759651,0.016023306627822288,0.022942461762563728,0.03058994901675164,0.019664967225054626,0.02221412964311726,0.025491624180626365,0.033139111434814274,0.029133284777858703,0.01820830298616169,0.04661325564457393,0.0,0.02221412964311726,0.023670793882010197,0.017844136926438457,0.014930808448652586,0.016751638747268753,0.022578295702840496,0.0,0.023670793882010197,0.031318281136198105,0.01638747268754552,0.02112163146394756,0.019664967225054626,0.02112163146394756,0.0,0.029497450837581936,0.022578295702840496,0.014202476329206118,0.01529497450837582,0.020757465404224327,0.01638747268754552,0.017844136926438457,0.02039329934450109,0.01820830298616169,0.01820830298616169
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.021717000339328132,0.021717000339328132,0.02477095351204615,0.021038344078724125,0.02646759416355616,0.013912453342382083,0.015948422124194096,0.022734984730234137,0.04886325076348829,0.018663047166610113,0.0169664065151001,0.025449609772650154,0.0,0.023752969121140142,0.015948422124194096,0.0498812351543943,0.02477095351204615,0.02035968781812012,0.02477095351204615,0.0169664065151001,0.02477095351204615,0.0169664065151001,0.02002035968781812,0.0,0.0,0.025449609772650154,0.024431625381744145,0.02477095351204615,0.022734984730234137,0.021717000339328132,0.02307431286053614,0.0,0.02477095351204615,0.01832371903630811,0.019341703427214117,0.016287750254496098,0.024431625381744145,0.02477095351204615,0.0,0.02477095351204615,0.027146250424160162,0.018663047166610113,0.03189684424838819,0.023752969121140142,0.022734984730234137,0.02002035968781812,0.009501187648456057,0.016287750254496098,0.018663047166610113
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.02520718232044199,0.03522099447513812,0.014502762430939226,0.02106353591160221,0.027279005524861878,0.02382596685082873,0.028660220994475138,0.03073204419889503,0.03487569060773481,0.038328729281767955,0.03280386740331492,0.02589779005524862,0.0,0.03487569060773481,0.014502762430939226,0.038328729281767955,0.033494475138121545,0.02520718232044199,0.018646408839779006,0.027624309392265192,0.02658839779005525,0.020027624309392266,0.0,0.0,0.0,0.021408839779005526,0.02175414364640884,0.012776243093922652,0.014848066298342542,0.011049723756906077,0.02658839779005525,0.0,0.02451657458563536,0.028660220994475138,0.022099447513812154,0.019337016574585635,0.014502762430939226,0.021408839779005526,0.0,0.009668508287292817,0.016574585635359115,0.017955801104972375,0.011049723756906077,0.022099447513812154,0.013121546961325966,0.022099447513812154,0.02796961325966851,0.016574585635359115,0.026243093922651933
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.02240717029449424,0.020166453265044813,0.024327784891165175,0.02240717029449424,0.02144686299615877,0.017605633802816902,0.020166453265044813,0.024327784891165175,0.027848911651728554,0.0,0.023687580025608196,0.01888604353393086,0.0,0.026248399487836107,0.027848911651728554,0.02976952624839949,0.06722151088348272,0.016005121638924456,0.019526248399487835,0.02560819462227913,0.020166453265044813,0.020806658130601792,0.0,0.0,0.0,0.02176696542893726,0.010243277848911651,0.020806658130601792,0.02560819462227913,0.023687580025608196,0.02176696542893726,0.0,0.016965428937259924,0.03585147247119078,0.034250960307298337,0.023047375160051217,0.017605633802816902,0.03137003841229193,0.0,0.016005121638924456,0.028489116517285532,0.014084507042253521,0.023047375160051217,0.02176696542893726,0.01824583866837388,0.019526248399487835,0.020166453265044813,0.02144686299615877,0.03777208706786172
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.01564945226917058,0.01971830985915493,0.012519561815336464,0.022222222222222223,0.028482003129890455,0.016588419405320815,0.01564945226917058,0.032550860719874807,0.042566510172143975,0.0,0.027230046948356807,0.02410015649452269,0.0,0.014084507042253521,0.02190923317683881,0.0594679186228482,0.0,0.026604068857589983,0.017214397496087636,0.024726134585289515,0.01971830985915493,0.01971830985915493,0.0,0.0,0.0,0.027230046948356807,0.020657276995305163,0.0215962441314554,0.025978090766823163,0.028169014084507043,0.0215962441314554,0.0,0.03599374021909233,0.022222222222222223,0.02190923317683881,0.015336463223787167,0.032550860719874807,0.02034428794992175,0.0,0.01971830985915493,0.02535211267605634,0.026604068857589983,0.025978090766823163,0.022222222222222223,0.018779342723004695,0.030359937402190923,0.02410015649452269,0.02566510172143975,0.026917057902973395
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0.04299175500588928,0.024146054181389872,0.03356890459363958,0.02120141342756184,0.01707891637220259,0.021790341578327443,0.01707891637220259,0.045936395759717315,0.058598351001177856,0.0,0.031507656065959955,0.024440518256772674,0.0,0.014134275618374558,0.020023557126030624,0.0,0.0,0.023557126030624265,0.018256772673733806,0.024440518256772674,0.01884570082449941,0.019434628975265017,0.0,0.0,0.0,0.03032979976442874,0.03445229681978799,0.024440518256772674,0.01707891637220259,0.02502944640753828,0.02120141342756184,0.0,0.035924617196702,0.02061248527679623,0.024146054181389872,0.024440518256772674,0.02120141342756184,0.02120141342756184,0.0,0.014134275618374558,0.02767962308598351,0.029740871613663133,0.013545347467608953,0.02944640753828033,0.013545347467608953,0.02237926972909305,0.024440518256772674,0.022968197879858657,0.02502944640753828
