0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.029794376835921108,0.022240872849349558,0.024758707511540076,0.023919429290809903,0.01888375996642887,0.01678556441460344,0.017624842635333614,0.011330255979857323,0.01888375996642887,0.027696181284095678,0.029374737725556023,0.020562316407889216,0.014267729752412925,0.0209819555182543,0.02517834662190516,0.03147293327738145,0.018464120856063786,0.018464120856063786,0.02517834662190516,0.02308015107007973,0.00839278220730172,0.01678556441460344,0.022660511959714646,0.016365925304238357,0.0209819555182543,0.02643726395300042,0.026017624842635333,0.014687368862778011,0.01888375996642887,0.02308015107007973,0.017624842635333614,0.02853545950482585,0.02349979018044482,0.03063365505665128,0.012169534200587495,0.02308015107007973,0.02140159462861939,0.01888375996642887,0.020142677297524128,0.01258917331095258,0.02349979018044482,0.022660511959714646,0.01594628619387327,0.006714225765841376,0.011330255979857323,0.013008812421317666,0.0180444817456987,0.026017624842635333,0.0209819555182543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.027544910179640718,0.015169660678642715,0.02035928143712575,0.017964071856287425,0.015169660678642715,0.02315369261477046,0.017564870259481037,0.017564870259481037,0.0187624750499002,0.0187624750499002,0.02035928143712575,0.015169660678642715,0.02594810379241517,0.025149700598802394,0.015968063872255488,0.0,0.013972055888223553,0.015169660678642715,0.029141716566866267,0.01716566866267465,0.028343313373253493,0.017564870259481037,0.02594810379241517,0.019161676646706587,0.025149700598802394,0.024351297405189622,0.033932135728542916,0.024351297405189622,0.019161676646706587,0.011976047904191617,0.01157684630738523,0.02315369261477046,0.02315369261477046,0.016367265469061875,0.029141716566866267,0.016367265469061875,0.032335329341317366,0.02554890219560878,0.029141716566866267,0.02714570858283433,0.017964071856287425,0.01437125748502994,0.011976047904191617,0.02315369261477046,0.01996007984031936,0.017964071856287425,0.017964071856287425,0.01996007984031936,0.022754491017964073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0.0361260568793236,0.0207532667179093,0.023059185242121444,0.015372790161414296,0.026133743274404306,0.0207532667179093,0.018831667947732514,0.022674865488086088,0.026518063028439662,0.013451191391237509,0.0180630284396618,0.013451191391237509,0.03189853958493467,0.015372790161414296,0.021137586471944657,0.0,0.018831667947732514,0.015372790161414296,0.027286702536510377,0.016910069177555727,0.014219830899308224,0.016525749423520367,0.0180630284396618,0.033051498847040735,0.01921598770176787,0.030361260568793236,0.0,0.0180630284396618,0.029208301306687164,0.0207532667179093,0.021521906225980016,0.01498847040737894,0.013451191391237509,0.01921598770176787,0.018447348193697154,0.03651037663335895,0.012298232129131437,0.020368946963873945,0.034588777863182166,0.017294388931591083,0.03574173712528824,0.01921598770176787,0.01921598770176787,0.012682551883166795,0.02382782475019216,0.012682551883166795,0.019984627209838585,0.027286702536510377,0.01921598770176787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0;0.02122114668652271,0.018615040953090096,0.021965748324646314,0.014147431124348473,0.01712583767684289,0.01526433358153388,0.02308265078183172,0.020476545048399106,0.030156366344005956,0.022338049143708117,0.033134772896500374,0.019731943410275503,0.014892032762472078,0.021965748324646314,0.02643335815338794,0.0,0.02643335815338794,0.017498138495904692,0.0379746835443038,0.013775130305286671,0.020476545048399106,0.014892032762472078,0.023827252419955324,0.018615040953090096,0.02643335815338794,0.029784065524944156,0.0,0.0193596425912137,0.029039463886820552,0.017498138495904692,0.02122114668652271,0.014892032762472078,0.03239017125837677,0.017498138495904692,0.024571854058078928,0.0,0.01154132539091586,0.024571854058078928,0.029411764705882353,0.03090096798212956,0.0193596425912137,0.019731943410275503,0.02643335815338794,0.02122114668652271,0.018242740134028296,0.021593447505584513,0.014147431124348473,0.018615040953090096,0.017498138495904692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0;0.0332129963898917,0.023826714801444042,0.01660649819494585,0.01660649819494585,0.029963898916967508,0.011913357400722021,0.019855595667870037,0.019133574007220218,0.04223826714801444,0.025992779783393503,0.03104693140794224,0.01552346570397112,0.024909747292418773,0.020577617328519857,0.036101083032490974,0.0,0.02707581227436823,0.0368231046931408,0.0,0.01696750902527076,0.01227436823104693,0.0184115523465704,0.024187725631768953,0.020577617328519857,0.026714801444043323,0.019855595667870037,0.0,0.019855595667870037,0.02527075812274368,0.022382671480144403,0.019133574007220218,0.024909747292418773,0.030685920577617327,0.022743682310469315,0.01768953068592058,0.0,0.022021660649819495,0.021299638989169676,0.01552346570397112,0.022021660649819495,0.024909747292418773,0.018050541516245487,0.01444043321299639,0.01263537906137184,0.013357400722021661,0.013357400722021661,0.020938628158844765,0.02707581227436823,0.021299638989169676
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0;0.023826208829712685,0.019971969166082692,0.03328661527680449,0.02102312543798178,0.0189208128941836,0.0189208128941836,0.02943237561317449,0.015767344078486335,0.0,0.0189208128941836,0.019971969166082692,0.022775052557813594,0.015416958654519973,0.023475823405746322,0.012263489838822705,0.0,0.026629292221443588,0.03048353188507358,0.0,0.017869656622284513,0.019621583742116328,0.02452697967764541,0.028381219341275403,0.02943237561317449,0.028731604765241767,0.021723896285914507,0.0,0.015416958654519973,0.02102312543798178,0.01401541695865452,0.0255781359495445,0.03679046951646812,0.02102312543798178,0.01401541695865452,0.017168885774351786,0.0,0.039243167484232656,0.023826208829712685,0.017869656622284513,0.023475823405746322,0.015767344078486335,0.02452697967764541,0.022775052557813594,0.02452697967764541,0.023826208829712685,0.0378416257883672,0.012263489838822705,0.023826208829712685,0.023826208829712685
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0;0.03616133518776078,0.041376912378303196,0.014951321279554937,0.015299026425591099,0.028859527121001392,0.02642559109874826,0.027816411682892908,0.019471488178025034,0.0,0.03337969401947149,0.025034770514603615,0.01321279554937413,0.007997218358831711,0.02086230876216968,0.02294853963838665,0.0,0.02294853963838665,0.015299026425591099,0.0,0.01564673157162726,0.012517385257301807,0.02086230876216968,0.03616133518776078,0.018776077885952713,0.02364394993045897,0.02851182197496523,0.0,0.01564673157162726,0.02329624478442281,0.027121001390820583,0.0260778859527121,0.024339360222531293,0.022253129346314324,0.030250347705146036,0.02121001390820584,0.0,0.0,0.01912378303198887,0.028164116828929067,0.04207232267037552,0.02642559109874826,0.02051460361613352,0.02329624478442281,0.023991655076495134,0.02294853963838665,0.016689847009735744,0.012169680111265646,0.024687065368567455,0.021557719054242003
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0;0.039150630391506305,0.0245520902455209,0.01824817518248175,0.01692103516921035,0.030192435301924354,0.01692103516921035,0.023888520238885203,0.019907100199071003,0.0,0.0364963503649635,0.03550099535500995,0.027206370272063702,0.009953550099535502,0.021897810218978103,0.01891174518911745,0.0,0.01692103516921035,0.025547445255474453,0.0,0.019907100199071003,0.0205706702057067,0.025547445255474453,0.0404777704047777,0.022229595222295954,0.02886529528865295,0.029528865295288653,0.0,0.021897810218978103,0.022229595222295954,0.025547445255474453,0.023556735235567353,0.025215660252156602,0.029528865295288653,0.01625746516257465,0.021897810218978103,0.0,0.0,0.0205706702057067,0.02687458526874585,0.0,0.01824817518248175,0.027206370272063702,0.021234240212342402,0.019907100199071003,0.01625746516257465,0.022229595222295954,0.0205706702057067,0.026211015262110154,0.025215660252156602
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0;0.039986889544411666,0.02753195673549656,0.023271058669288757,0.02654867256637168,0.031137332022287776,0.02261553588987217,0.028843002294329727,0.02917076368403802,0.0,0.023926581448705343,0.027204195345788267,0.02622091117666339,0.01245493280891511,0.01671583087512291,0.01638806948541462,0.0,0.03769255981645362,0.04195345788266142,0.0,0.025893149786955096,0.012782694198623401,0.02917076368403802,0.0,0.02622091117666339,0.029826286463454605,0.01638806948541462,0.0,0.009177318911832186,0.02753195673549656,0.023271058669288757,0.027859718125204852,0.023926581448705343,0.024254342838413635,0.023926581448705343,0.022287774500163882,0.0,0.0,0.01671583087512291,0.01901016060308096,0.0,0.037037037037037035,0.02064896755162242,0.01933792199278925,0.017699115044247787,0.01376597836774828,0.03179285480170436,0.032448377581120944,0.02097672894133071,0.01638806948541462
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0;0.04451510333863275,0.031160572337042926,0.021621621621621623,0.022257551669316374,0.02066772655007949,0.019077901430842606,0.016216216216216217,0.019077901430842606,0.0,0.032750397456279806,0.029570747217806042,0.02098569157392687,0.019077901430842606,0.023211446740858507,0.02575516693163752,0.0,0.02066772655007949,0.0,0.0,0.031160572337042926,0.015580286168521463,0.021621621621621623,0.0,0.046740858505564385,0.05055643879173291,0.0356120826709062,0.0,0.02098569157392687,0.0178060413354531,0.0178060413354531,0.022257551669316374,0.03656597774244833,0.05532591414944356,0.02003179650238474,0.013990461049284579,0.0,0.0,0.015580286168521463,0.017170111287758347,0.0,0.023211446740858507,0.018441971383147855,0.0178060413354531,0.017170111287758347,0.02670906200317965,0.019395866454689985,0.031160572337042926,0.02670906200317965,0.013990461049284579
